date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:12	140172/140172	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-2238c%22	https://prium.github.io/nirvana/v2.0.0/assets/images/video.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/video.jpg	(from https://prium.github.io/nirvana/v2.0.0/homes/video.html)
15:31:16	436290/436290	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-6a842%22	https://prium.github.io/nirvana/v2.0.0/assets/images/about-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/about-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:17	351230/351230	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-55bfe%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-1.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:17	343240/343240	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-53cc8%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-2.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:17	151330/151330	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-24f22%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-3.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:18	278672/278672	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-44090%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-4.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-4.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:19	318813/318813	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-4dd5d%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-5.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-5.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:20	518624/518624	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-7e9e0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-6.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-6.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:21	30706800/30706800	---M--	200	added ('OK')	video/mp4	etag:%226943df01-1d48c70%22	https://prium.github.io/nirvana/v2.0.0/assets/videos/video.mp4	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/videos/video.mp4	(from https://prium.github.io/nirvana/v2.0.0/homes/video.html)
15:31:21	424843/424843	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-67b8b%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-7.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-7.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:22	236736/236736	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-39cc0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-8.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-8.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:23	636381/636381	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-9b5dd%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-9.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-9.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:23	596515/596515	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-91a23%22	https://prium.github.io/nirvana/v2.0.0/assets/images/slider-10.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/slider-10.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/about.html)
15:31:24	95339/95339	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-1746b%22	https://prium.github.io/nirvana/v2.0.0/assets/images/spa-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/spa-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:24	21101/21101	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-526d%22	https://prium.github.io/nirvana/v2.0.0/assets/images/01.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/01.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:24	16738/16738	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-4162%22	https://prium.github.io/nirvana/v2.0.0/assets/images/02.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/02.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:25	29150/29150	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-71de%22	https://prium.github.io/nirvana/v2.0.0/assets/images/03.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/03.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:25	26846/26846	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-68de%22	https://prium.github.io/nirvana/v2.0.0/assets/images/04.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/04.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:25	23990/23990	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-5db6%22	https://prium.github.io/nirvana/v2.0.0/assets/images/05.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/05.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:26	11582/11582	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-2d3e%22	https://prium.github.io/nirvana/v2.0.0/assets/images/06.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/06.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:26	25039/25039	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-61cf%22	https://prium.github.io/nirvana/v2.0.0/assets/images/07.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/07.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:27	24608/24608	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-6020%22	https://prium.github.io/nirvana/v2.0.0/assets/images/08.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/08.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/spa-&-wellness.html)
15:31:27	144622/144622	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-234ee%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:27	107207/107207	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-1a2c7%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-1.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:28	52839/52839	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-ce67%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-2.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:28	83861/83861	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-14795%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-5.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-5.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:29	69898/69898	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-1110a%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-3.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:29	254955/254955	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-3e3eb%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-4.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-4.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/yoga-&-relax.html)
15:31:30	467868/467868	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-7239c%22	https://prium.github.io/nirvana/v2.0.0/assets/images/wilderness-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/wilderness-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:30	91907/91907	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-16703%22	https://prium.github.io/nirvana/v2.0.0/assets/images/13.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/13.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:30	79779/79779	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-137a3%22	https://prium.github.io/nirvana/v2.0.0/assets/images/14.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/14.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:31	47733/47733	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-ba75%22	https://prium.github.io/nirvana/v2.0.0/assets/images/15.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/15.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:31	105134/105134	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-19aae%22	https://prium.github.io/nirvana/v2.0.0/assets/images/16.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/16.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:32	158525/158525	---M--	200	added ('OK')	image/png	etag:%226943df02-26b3d%22	https://prium.github.io/nirvana/v2.0.0/assets/images/1.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/1.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:32	223970/223970	---M--	200	added ('OK')	image/png	etag:%226943df02-36ae2%22	https://prium.github.io/nirvana/v2.0.0/assets/images/3.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/3.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:32	216176/216176	---M--	200	added ('OK')	image/png	etag:%226943df01-34c70%22	https://prium.github.io/nirvana/v2.0.0/assets/images/4.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/4.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:33	288416/288416	---M--	200	added ('OK')	image/png	etag:%226943df01-466a0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/9.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/9.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:33	330480/330480	---M--	200	added ('OK')	image/png	etag:%226943df01-50af0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/10.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/10.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:34	290110/290110	---M--	200	added ('OK')	image/png	etag:%226943df01-46d3e%22	https://prium.github.io/nirvana/v2.0.0/assets/images/11.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/11.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:35	204655/204655	---M--	200	added ('OK')	image/png	etag:%226943df01-31f6f%22	https://prium.github.io/nirvana/v2.0.0/assets/images/6.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/6.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:35	214999/214999	---M--	200	added ('OK')	image/png	etag:%226943df02-347d7%22	https://prium.github.io/nirvana/v2.0.0/assets/images/7.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/7.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:36	194117/194117	---M--	200	added ('OK')	image/png	etag:%226943df01-2f645%22	https://prium.github.io/nirvana/v2.0.0/assets/images/8.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/8.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:37	3534988/3534988	---M--	200	added ('OK')	image/png	etag:%226943df02-35f08c%22	https://prium.github.io/nirvana/v2.0.0/assets/images/12.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/12.png	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:37	24241/24241	---M-Z	200	added ('OK')	application/javascript	etag:W/%226943df02-5eb1%22	https://prium.github.io/nirvana/v2.0.0/vendors/bigpicture/BigPicture.js	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/vendors/bigpicture/BigPicture.js	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:37	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:W/%226943df02-8a75%22	https://prium.github.io/nirvana/v2.0.0/vendors/isotope-layout/isotope.pkgd.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/vendors/isotope-layout/isotope.pkgd.min.js	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:38	13625/13625	---M-Z	200	added ('OK')	application/javascript	etag:W/%226943df02-3539%22	https://prium.github.io/nirvana/v2.0.0/vendors/isotope-packery/packery-mode.pkgd.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/vendors/isotope-packery/packery-mode.pkgd.min.js	(from https://prium.github.io/nirvana/v2.0.0/pages/wilderness.html)
15:31:38	488976/488976	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-77610%22	https://prium.github.io/nirvana/v2.0.0/assets/images/cuisine-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/cuisine-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:39	65744/65744	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-100d0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-2.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:39	165824/165824	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-287c0%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-3.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:40	291216/291216	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-47190%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-4.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-4.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:40	96283/96283	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-1781b%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-5.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-5.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:41	183183/183183	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-2cb8f%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-1.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:41	69686/69686	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-11036%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-7.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-7.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:42	210829/210829	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-3378d%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-8.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-8.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:42	260361/260361	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-3f909%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-9.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-9.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:42	115781/115781	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-1c445%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-10.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-10.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:43	197522/197522	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-30392%22	https://prium.github.io/nirvana/v2.0.0/assets/images/gallery-6.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/gallery-6.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/cuisine.html)
15:31:44	1401316/1401316	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-1561e4%22	https://prium.github.io/nirvana/v2.0.0/assets/images/venue-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/venue-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/venues.html)
15:31:44	75013/75013	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-12505%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-7.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-7.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/gallery.html)
15:31:44	54654/54654	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-d57e%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-10.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-10.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/gallery.html)
15:31:45	35998/35998	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-8c9e%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-6.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-6.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/gallery.html)
15:31:45	140778/140778	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-225ea%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-8.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-8.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/gallery.html)
15:31:46	212433/212433	---M--	200	added ('OK')	image/jpeg	etag:%226943df02-33dd1%22	https://prium.github.io/nirvana/v2.0.0/assets/images/yoga-9.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/yoga-9.jpg	(from https://prium.github.io/nirvana/v2.0.0/pages/gallery.html)
15:31:46	540434/540434	---M-Z	200	added ('OK')	text/css	etag:W/%226943df02-83f12%22	https://prium.github.io/nirvana/v2.0.0/assets/css/theme-rtl.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/css/theme-rtl.min.css	(from https://prium.github.io/nirvana/v2.0.0/pages/rtl.html)
15:31:46	265/265	---M-Z	200	added ('OK')	text/css	etag:W/%226943df02-109%22	https://prium.github.io/nirvana/v2.0.0/assets/css/user-rtl.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/css/user-rtl.min.css	(from https://prium.github.io/nirvana/v2.0.0/pages/rtl.html)
15:31:47	32564/32564	---M-Z	200	added ('OK')	text/css	etag:W/%226943df02-7f34%22	https://prium.github.io/nirvana/v2.0.0/vendors/plyr/plyr.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/vendors/plyr/plyr.css	(from https://prium.github.io/nirvana/v2.0.0/retreats/backpack.html)
15:31:47	283597/283597	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-453cd%22	https://prium.github.io/nirvana/v2.0.0/assets/images/backpack-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/backpack-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/retreats/backpack.html)
15:31:48	119969/119969	---M-Z	200	added ('OK')	application/javascript	etag:W/%226943df02-1d4a1%22	https://prium.github.io/nirvana/v2.0.0/vendors/plyr/plyr.polyfilled.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/vendors/plyr/plyr.polyfilled.min.js	(from https://prium.github.io/nirvana/v2.0.0/retreats/backpack.html)
15:31:48	331056/331056	---M--	200	added ('OK')	image/jpeg	etag:%226943df01-50d30%22	https://prium.github.io/nirvana/v2.0.0/assets/images/herbal-header.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/Nirvana%20(interestive%20bootstrap%20template%20)/prium.github.io/nirvana/v2.0.0/assets/images/herbal-header.jpg	(from https://prium.github.io/nirvana/v2.0.0/retreats/herbal.html)
